mora,atraso,vivienda,edad,dias_lab,exp_sf,nivel_ahorro,ingreso,linea_sf,deuda_sf,score,zona,clasif_sbs,nivel_educ
1,2,FAMILIAR,35,4021,0,12,1200,0,2076.38,177,Lima,0,TECNICA
1,0,FAMILIAR,33,8557,8,11,1100,7409.05,385.73,197,La Libertad,0,UNIVERSITARIA
1,0,FAMILIAR,65,5117,0,12,2500,0,1628.57,219,Callao,0,UNIVERSITARIA
1,0,PROPIA,29,4386,10,12,1200,2896.69,0,194,Lima,0,TECNICA
1,0,PROPIA,29,3752,15,12,2296.13,500,2729.78,219,Junin,0,UNIVERSITARIA
0,0,PROPIA,45,9865,62,12,15350,121543.4,15950.91,217,Lima,0,UNIVERSITARIA
0,3,FAMILIAR,55,5574,55,12,2500,4818.07,7750.85,211,Lima,0,TECNICA
1,0,FAMILIAR,53,8496,0,8,12000,9351.62,2.4,205,Lima,0,UNIVERSITARIA
1,2,PROPIA,21,3483,0,12,886.81,0,686.42,175,Lima,0,TECNICA
1,1,FAMILIAR,23,3868,7,12,691.17,500,2108.42,156,Lambayeque,0,TECNICA
0,0,FAMILIAR,35,5391,95,12,5695,32493.01,0,202,Callao,1,UNIVERSITARIA
0,1,FAMILIAR,34,3930,11,12,2066.59,1000,5356.8,196,Ica,0,TECNICA
1,0,FAMILIAR,31,5605,24,12,3400,0,0,202,Junin,0,TECNICA
1,0,FAMILIAR,47,7551,0,12,3500,1750.4,0,210,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4386,14,12,2100,1614.73,82.4,186,Lima,0,TECNICA
1,0,FAMILIAR,40,4813,6,10,2500,2767.17,975.16,200,La Libertad,0,UNIVERSITARIA
1,1,PROPIA,23,3849,0,12,1133.52,0,1395.68,168,Lima,0,TECNICA
1,8,FAMILIAR,45,5574,82,0,17700,57313.05,20606.3,203,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,22,3798,0,11,902,0,1036.98,134,La Libertad,0,SECUNDARIA
1,0,FAMILIAR,32,3920,0,12,741.01,0,7243.87,175,La Libertad,0,TECNICA
1,12,FAMILIAR,43,5878,0,12,2300,8952.01,9131.36,197,Junin,1,TECNICA
0,1,FAMILIAR,53,12300,0,12,815.33,14531,1489.65,212,Lima,0,UNIVERSITARIA
1,0,ALQUILADA,25,3899,0,12,799.07,0,3110.84,170,Lima,0,TECNICA
0,31,FAMILIAR,27,5329,55,12,1757,9286.97,2216.57,202,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,34,5179,29,12,1600,8196.26,5755.15,175,Lima,0,TECNICA
0,0,FAMILIAR,29,4690,61,12,2500,2984.22,4670.78,200,Lima,4,UNIVERSITARIA
1,9,PROPIA,36,5605,0,12,1800,0,0,201,Piura,0,TECNICA
1,0,FAMILIAR,53,5666,0,12,9740,32184.74,3679.45,212,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,27,4509,0,12,1250,7960,3685.98,172,Lima,1,UNIVERSITARIA
1,55,FAMILIAR,33,7643,37,0,6000,3354.12,846.88,190,Piura,2,UNIVERSITARIA
1,2,FAMILIAR,41,7735,0,12,2019.79,8363.56,8870.17,185,Lima,1,TECNICA
1,2,FAMILIAR,23,3868,0,12,968.73,0,1980.28,164,San Martin,0,UNIVERSITARIA
1,55,FAMILIAR,35,4083,112,0,6000,24899,7192.68,197,Arequipa,0,UNIVERSITARIA
1,2,FAMILIAR,49,6821,0,5,2435.11,5897.65,2893.72,216,Callao,4,TECNICA
0,0,PROPIA,53,8953,75,12,2930,16335.65,0,213,Lima,0,SECUNDARIA
1,24,FAMILIAR,29,4478,50,12,4290,4831.3,535.19,209,Ica,0,TECNICA
0,0,FAMILIAR,56,15952,72,12,11000,114584.07,2590.72,199,Lima,0,UNIVERSITARIA
1,1,FAMILIAR,33,4721,40,12,1369.17,16748.55,0,185,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,30,4690,19,11,2300,582.75,488.51,199,Lima,0,TECNICA
1,0,FAMILIAR,28,4356,26,12,3000,7741.03,0,193,Lima,0,UNIVERSITARIA
1,24,FAMILIAR,52,4660,10,12,3304.85,2543.18,1090.32,198,Ica,1,UNIVERSITARIA
0,0,FAMILIAR,40,5801,14,12,1295.35,300,11987.72,180,Arequipa,0,TECNICA
0,0,PROPIA,28,4598,13,12,6500,8000,838.7,208,Lima,0,UNIVERSITARIA
1,18,FAMILIAR,30,5179,35,12,2100,0,6129.41,203,Ica,1,UNIVERSITARIA
1,0,FAMILIAR,23,4356,23,12,1200,10673.5,877.39,178,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,21,3443,10,10,2100,2450.61,965.42,190,Lima,1,UNIVERSITARIA
1,8,FAMILIAR,54,8192,62,12,2400,29666.85,2473.04,217,Lima,1,UNIVERSITARIA
0,0,PROPIA,33,6274,89,12,5500,16717.84,0,219,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,43,5056,0,12,3100,0,121.39,180,Arequipa,4,UNIVERSITARIA
1,4,PROPIA,54,8039,74,12,9000,56690.98,5947.49,205,Lima,1,UNIVERSITARIA
0,26,FAMILIAR,39,5117,101,12,1900,10036.75,1073.02,183,Lima,3,UNIVERSITARIA
0,0,FAMILIAR,54,3930,9,12,666.11,2673,4010.56,180,Piura,0,TECNICA
1,0,FAMILIAR,40,4295,8,12,10085,3015.48,659.07,205,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,35,5817,0,12,1310,3701.53,3120.93,198,Lima,2,UNIVERSITARIA
1,25,FAMILIAR,22,4995,23,12,3400,1387.54,688.26,192,Ancash,3,TECNICA
1,0,FAMILIAR,29,3930,34,12,3342.35,20321.32,411.78,192,Callao,1,TECNICA
1,0,FAMILIAR,43,5482,92,0,5500,44205.99,725.41,178,Lima,1,UNIVERSITARIA
1,0,PROPIA,74,8922,104,12,13500,0,0,247,Ancash,2,UNIVERSITARIA
1,0,FAMILIAR,44,11470,63,0,2500,37002.62,754.57,182,Callao,0,TECNICA
1,2,FAMILIAR,31,6821,0,12,1000,1.59,0,208,Piura,0,UNIVERSITARIA
1,0,PROPIA,29,6913,0,8,5250,40868.27,0,219,Lima,1,UNIVERSITARIA
1,2,PROPIA,53,15101,7,12,2200,0,9105.71,216,La Libertad,0,TECNICA
1,2,FAMILIAR,28,3661,15,12,1330.27,5650,5274.95,194,Lima,0,TECNICA
1,1,PROPIA,35,5620,0,6,3000,5330,0,196,Ica,0,UNIVERSITARIA
1,0,PROPIA,33,4295,8,12,1500,4649.73,2161.96,216,La Libertad,0,UNIVERSITARIA
1,0,FAMILIAR,28,4509,8,12,2500,4027.72,844.51,193,Piura,2,UNIVERSITARIA
1,2,FAMILIAR,30,4417,0,12,1200,400,1349.77,175,Callao,0,TECNICA
1,0,FAMILIAR,34,7796,89,12,3500,5744.54,0,194,Callao,0,TECNICA
1,12,PROPIA,44,5360,0,12,2800,10823.17,2709.85,224,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,21,3626,0,12,900,720,602.64,156,Lima,0,TECNICA
1,5,FAMILIAR,29,4039,0,12,980.47,0,1547.57,168,Ica,0,TECNICA
0,2,FAMILIAR,32,6913,83,12,4500,42063,25400,200,Lima,0,UNIVERSITARIA
1,7,FAMILIAR,36,5970,42,12,1600,9642.7,2135.98,180,Lima,1,TECNICA
0,0,FAMILIAR,24,3991,0,12,1511.16,0,7953.25,151,Pasco,0,SECUNDARIA
0,2,FAMILIAR,42,5628,0,12,2668.54,9420,17120.42,200,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,32,4113,0,12,788.47,0,1489.25,175,Lima,0,TECNICA
1,0,FAMILIAR,50,6640,0,12,732.05,0,581.01,201,Lima,0,SECUNDARIA
1,2,PROPIA,29,6456,28,12,2100,5146.88,3966.49,211,Lambayeque,0,TECNICA
1,18,FAMILIAR,34,4356,27,0,6580,34718.8,7510.99,175,Lima,0,UNIVERSITARIA
1,2,PROPIA,40,4011,0,12,924.32,0,4456.96,199,Piura,0,TECNICA
1,9,FAMILIAR,36,6578,55,12,4500,0,0,192,La Libertad,0,TECNICA
1,0,FAMILIAR,55,12999,0,12,2400,1895.02,3387.42,177,Lima,0,TECNICA
0,2,FAMILIAR,37,5694,4,12,1390,9305.18,2729.88,177,La Libertad,0,TECNICA
1,0,FAMILIAR,24,4964,0,12,1400,0,3050.13,171,Lima,0,TECNICA
1,0,PROPIA,32,6031,10,12,3000,3800,20144.05,238,Ica,0,UNIVERSITARIA
1,0,FAMILIAR,42,6882,14,12,2000,2069.59,0,178,Lima,1,TECNICA
1,2,FAMILIAR,29,5179,0,12,1100,0,1115.15,171,Piura,0,TECNICA
1,0,FAMILIAR,65,5117,0,12,2500,0,1628.57,219,Callao,0,UNIVERSITARIA
1,0,FAMILIAR,33,5574,16,12,659.08,1925,7992.67,183,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,22,4052,0,12,1300,0,8728.97,157,La Libertad,0,UNIVERSITARIA
0,0,PROPIA,32,4410,0,12,2117.29,0,16776.77,211,Ica,0,TECNICA
0,17,FAMILIAR,28,5694,47,0,2800,7324.16,0,175,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,28,4386,14,12,2100,1614.73,82.4,186,Lima,0,TECNICA
0,0,FAMILIAR,28,3809,0,12,7840,9719.35,0,219,Lima,3,UNIVERSITARIA
1,0,PROPIA,30,5087,67,12,3000,8786.53,0,233,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,38,4539,90,12,9000,27085.7,57094.38,202,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,30,4721,5,12,2200,0,0,200,Ancash,0,UNIVERSITARIA
1,0,FAMILIAR,30,5270,43,12,2800,3000,4153.48,211,Lima,0,TECNICA
0,0,FAMILIAR,40,6456,66,12,19800,13744.48,1671.42,205,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,27,3809,17,12,2700,54481.46,57094.38,194,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,53,4598,0,8,1500,1059.13,2003.65,201,Lima,0,TECNICA
0,0,PROPIA,38,5513,81,12,14300,38773,0,218,Lima,2,UNIVERSITARIA
0,0,FAMILIAR,31,5785,61,12,1050.81,8810,9423.13,175,Lima,0,TECNICA
1,4,FAMILIAR,33,7978,69,12,4800,23247.16,10611.58,199,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,51,10049,0,5,4500,13444.14,6025.01,205,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,32,6182,36,12,2600,5355,1418.22,200,Lima,0,UNIVERSITARIA
0,38,PROPIA,65,4083,93,12,6600,0,0,238,Lima,4,UNIVERSITARIA
1,0,FAMILIAR,36,4448,0,12,1200,3536.29,2271.2,199,Arequipa,2,UNIVERSITARIA
0,0,FAMILIAR,44,6456,35,12,6600,1115.89,949.46,200,Callao,0,UNIVERSITARIA
0,0,FAMILIAR,30,3868,41,12,2300,17640.3,13665.95,211,Lima,0,TECNICA
1,0,FAMILIAR,42,4264,0,12,2800,0,0,205,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,27,5056,0,12,3914,1891.29,0,196,Lima,1,TECNICA
1,0,FAMILIAR,33,6304,0,12,1600,2500.95,0,171,Lima,1,TECNICA
1,2,FAMILIAR,32,7886,0,12,4000,3318.67,17258.47,200,Lima,1,UNIVERSITARIA
0,5,FAMILIAR,29,4233,37,12,2400,10.69,2994.27,214,Lima,1,UNIVERSITARIA
1,1,FAMILIAR,22,3656,0,11,700,0,2662.87,159,Lima,0,UNIVERSITARIA
1,1,FAMILIAR,23,4052,0,12,1382.03,700,1746,156,Lima,0,TECNICA
1,0,ALQUILADA,37,4995,25,12,14000,0,12140.75,189,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,38,4995,82,12,4560,13458.35,1500.07,210,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,31,3687,0,12,1168,0,2573.03,168,La Libertad,0,TECNICA
1,51,FAMILIAR,22,6090,13,12,2100,0,0,181,Callao,0,UNIVERSITARIA
0,26,FAMILIAR,39,5117,101,12,1900,10036.75,1073.02,183,Lima,3,UNIVERSITARIA
1,0,PROPIA,25,4205,0,12,2405.32,0,2138.27,205,Moquegua,2,TECNICA
1,0,FAMILIAR,45,4782,60,12,3000,7810.38,7803.88,205,Lima,0,UNIVERSITARIA
0,0,PROPIA,38,4598,115,12,17500,91658.9,17697.23,216,Lima,1,UNIVERSITARIA
1,0,PROPIA,31,5574,34,12,1441.01,2852.7,0,197,Lima,1,UNIVERSITARIA
0,0,PROPIA,56,9712,114,12,26348,121543.4,2147.07,266,Lima,0,UNIVERSITARIA
1,0,PROPIA,52,16317,0,11,1250,0,2164.82,199,La Libertad,0,TECNICA
1,0,PROPIA,55,14856,39,12,8651.11,11640,5731.67,238,Moquegua,0,UNIVERSITARIA
1,2,FAMILIAR,33,3644,0,12,1298.25,0,4487.38,175,Junin,0,TECNICA
1,0,FAMILIAR,47,5909,0,12,2140,322.05,0,224,Lima,0,UNIVERSITARIA
0,1,PROPIA,30,6365,12,12,15246,20177.78,1311.81,214,Lima,0,UNIVERSITARIA
1,238,FAMILIAR,40,4629,17,0,10000,25526.76,25526.76,185,Lima,4,UNIVERSITARIA
0,4,FAMILIAR,29,3960,47,12,2334.21,0,5115.9,219,Lima,0,UNIVERSITARIA
1,0,PROPIA,52,6031,0,12,4500,8386.37,0,217,Lima,0,UNIVERSITARIA
0,9,FAMILIAR,48,6456,48,12,30000,66510.12,22844.04,197,Lima,0,SIN EDUCACION
1,0,FAMILIAR,25,4052,8,12,2200,2299,2071.4,194,Lima,0,UNIVERSITARIA
1,25,FAMILIAR,41,7948,84,12,2100,14483.96,249.96,177,Lima,1,TECNICA
0,0,FAMILIAR,32,5421,29,12,4000,1565.31,16.38,214,Arequipa,0,UNIVERSITARIA
1,14,FAMILIAR,27,5513,18,12,1800,2446.5,3176.51,167,Lambayeque,1,TECNICA
0,1,FAMILIAR,25,4445,0,12,1403.77,0,9554.04,169,Lima,0,TECNICA
1,0,FAMILIAR,31,3626,7,8,4890,14628.83,4971.55,214,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,36,4174,12,11,746.16,2580,2016.02,194,Lima,2,TECNICA
0,1,FAMILIAR,28,6821,52,12,5274,9323.11,4282.25,192,Lima,0,TECNICA
1,0,FAMILIAR,33,5725,0,12,2612.5,2281.44,0,195,Piura,0,UNIVERSITARIA
1,0,PROPIA,36,3842,15,12,2471.63,5200,4692.56,199,Ica,0,UNIVERSITARIA
1,0,PROPIA,36,4448,0,12,3000,0,0.42,216,Lima,4,UNIVERSITARIA
1,0,FAMILIAR,47,5666,12,12,1000,0,2243.09,175,Junin,0,TECNICA
1,0,FAMILIAR,37,4144,0,12,862.98,2265,1953.26,189,Piura,1,TECNICA
0,1,PROPIA,63,10108,0,12,30000,0,0,213,Lima,0,TECNICA
0,0,FAMILIAR,52,6456,15,12,2100,0,169.13,219,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,34,3595,24,3,1100,6570,0,177,Lima,0,TECNICA
1,0,FAMILIAR,43,6790,76,12,8000,13584.93,4909.05,191,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,28,4325,13,12,1230,6263.91,467.99,197,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,25,4448,0,12,1800,4945.28,1468.71,177,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,32,3840,48,12,3500,30048.77,12638.4,195,Lima,1,UNIVERSITARIA
1,2,FAMILIAR,31,7155,0,12,1047.74,250,5779.85,183,Lima,0,UNIVERSITARIA
1,0,PROPIA,38,4052,12,10,2400,0,0,213,Lima,0,TECNICA
0,0,PROPIA,33,4174,41,12,7500,28521.65,0,224,Callao,0,UNIVERSITARIA
1,1,PROPIA,44,8414,0,12,1536.25,1800,639.04,199,Callao,0,TECNICA
1,0,FAMILIAR,35,4598,8,11,718.88,346.8,485.12,175,Lima,0,SECUNDARIA
1,0,FAMILIAR,63,4660,0,12,1036,4375.18,0,195,Lima,0,UNIVERSITARIA
1,2,ALQUILADA,55,13331,0,12,3482.75,0,6761.23,206,Junin,0,UNIVERSITARIA
1,0,PROPIA,24,3413,6,11,838.09,2772,1290,197,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,45,3899,0,12,1120.64,0,3644.07,180,Junin,1,TECNICA
0,8,FAMILIAR,29,4570,57,2,2111,7442.55,206.86,207,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,36,6456,13,0,800,7090.64,0,157,Lima,0,TECNICA
1,1,FAMILIAR,29,3726,0,12,1031.62,0,4957.62,173,Pasco,0,SECUNDARIA
1,3,FAMILIAR,42,6821,53,12,7470,20190.14,57094.38,196,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,25,3899,0,12,1071.59,0,1087.91,169,Callao,0,TECNICA
1,0,PROPIA,36,4295,36,12,10000,12326.35,2333.77,216,Ancash,1,UNIVERSITARIA
1,0,PROPIA,39,8050,16,12,1332.54,0,0,204,Ica,0,TECNICA
0,0,FAMILIAR,27,3589,0,12,7230.88,0,22391.02,186,Arequipa,0,TECNICA
1,25,FAMILIAR,21,3748,12,12,1100,3832,454.22,175,La Libertad,1,TECNICA
1,9,FAMILIAR,53,8282,0,12,3500,0,957.89,215,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,25,3868,18,12,1295.31,2875,813.78,193,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,29,4250,0,12,655.57,1730.36,1019.37,175,Lima,1,TECNICA
1,0,FAMILIAR,54,8588,0,10,2340,400.1,0,212,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,31,5666,7,12,966.95,2070,0,183,Cuzco,0,UNIVERSITARIA
1,3,FAMILIAR,41,4813,25,12,2750,9540,27789.53,216,Lima,1,TECNICA
0,0,FAMILIAR,42,4571,36,12,1337.01,0,3771.38,182,Arequipa,0,TECNICA
1,12,FAMILIAR,36,4826,0,1,9010.24,1995.87,21819.36,174,Lima,1,TECNICA
1,0,FAMILIAR,33,4570,7,12,4000,83.3,413.5,226,La Libertad,0,UNIVERSITARIA
1,0,FAMILIAR,24,3991,0,12,1004,0,5122.07,154,Lima,0,SECUNDARIA
1,0,ALQUILADA,39,6425,24,12,3546,1032.33,828.65,213,Arequipa,0,UNIVERSITARIA
1,0,PROPIA,38,7186,16,12,8000,21704.83,2221.06,221,Callao,0,UNIVERSITARIA
1,0,FAMILIAR,48,4904,11,12,3500,9750,3924.18,197,Lima,0,TECNICA
1,0,FAMILIAR,30,3748,81,11,1729,0,2789.67,199,Lima,4,TECNICA
1,0,PROPIA,44,4660,41,12,2000,647.12,3462.59,212,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,32,5482,0,12,803,2550,3364.46,197,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,36,8647,29,0,1583,2971,0,186,Ica,0,UNIVERSITARIA
1,0,FAMILIAR,65,18518,22,12,3057,0,3245.18,191,Arequipa,0,TECNICA
0,0,FAMILIAR,33,6090,85,12,2100,34600,5079.7,205,Lima,0,UNIVERSITARIA
1,1,FAMILIAR,38,6517,71,12,2261.71,13850.21,678.12,213,Lima,2,TECNICA
1,22,FAMILIAR,32,6396,40,12,1800,1331.75,0,195,Callao,1,TECNICA
0,0,FAMILIAR,32,4113,81,12,2800,40667.6,48.65,190,Lima,0,TECNICA
1,1,FAMILIAR,28,3809,0,12,1036.2,0,3830,175,Lima,0,TECNICA
1,0,FAMILIAR,40,4295,8,12,10085,3015.48,659.07,205,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,58,12484,91,3,3749,1710.15,2479.23,199,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,38,4995,82,12,4560,13458.35,1500.07,210,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,24,4205,0,12,1500,2329,4643.04,166,Cuzco,0,UNIVERSITARIA
0,0,FAMILIAR,41,6517,72,12,3500,744.9,11036.44,195,Arequipa,0,SECUNDARIA
1,24,FAMILIAR,48,4629,0,12,4900,338.6,3939.9,197,Cajamarca,1,TECNICA
1,0,FAMILIAR,29,8070,82,12,2331,6866.66,1104.53,206,Lima,2,UNIVERSITARIA
1,0,PROPIA,32,5210,6,12,1241.51,500,6804.68,218,Lambayeque,4,UNIVERSITARIA
1,0,ALQUILADA,33,4629,0,10,2100,1434.98,0,182,San Martin,0,UNIVERSITARIA
1,6,FAMILIAR,34,6121,37,0,14148,0,30486.44,175,Ancash,1,UNIVERSITARIA
0,0,FAMILIAR,33,4511,20,12,1761.57,3696.78,3897.27,204,Lima,0,UNIVERSITARIA
0,0,PROPIA,42,4122,36,12,1730.6,14930,8846.76,224,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,30,6578,32,2,9100,25077.4,7958.93,200,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,29,4295,12,12,2106,8829.2,0,200,Lima,0,UNIVERSITARIA
1,0,PROPIA,44,5056,85,11,25000,24420.65,51143.68,238,Lima,1,UNIVERSITARIA
0,1,FAMILIAR,62,6456,12,12,10000,23713.46,2240.51,218,Lima,0,UNIVERSITARIA
1,23,FAMILIAR,33,4598,18,12,3000,5161.16,281.34,206,Lima,2,UNIVERSITARIA
0,0,PROPIA,35,5026,57,12,11000,121543.4,719.37,240,Lima,1,UNIVERSITARIA
0,0,PROPIA,54,6198,86,12,2615.25,15500,2358.51,216,Lima,0,TECNICA
1,0,FAMILIAR,54,8070,37,12,8634,18521.83,1823.77,204,Lima,0,SIN EDUCACION
1,6,FAMILIAR,41,7127,0,7,8000,9951.91,23368.78,197,La Libertad,0,TECNICA
1,24,FAMILIAR,39,6151,33,12,3100,1878.54,16306.89,202,Ancash,0,UNIVERSITARIA
1,1,ALQUILADA,31,4325,12,12,1400,2600,4348.34,178,Junin,0,TECNICA
1,0,PROPIA,33,4623,33,12,5845.5,5500,26525.4,219,Cajamarca,0,UNIVERSITARIA
1,0,PROPIA,54,4119,110,12,2500,2400,0,224,Lambayeque,2,UNIVERSITARIA
0,1,FAMILIAR,35,4598,75,12,3091,18480.75,3059.23,202,Lima,1,UNIVERSITARIA
1,0,PROPIA,28,3991,17,12,1600,6845.66,1996.54,193,La Libertad,0,TECNICA
0,0,FAMILIAR,33,4205,0,12,6000,38110,0,219,Lima,2,UNIVERSITARIA
0,8,FAMILIAR,29,3565,18,0,6710,24248.45,0,174,Lima,0,SIN EDUCACION
1,0,FAMILIAR,41,5301,10,6,1200,1000,842.02,200,Lima,4,UNIVERSITARIA
1,0,PROPIA,41,8708,5,12,5412,5498.66,2086.48,194,Lima,0,TECNICA
1,10,FAMILIAR,31,3960,14,12,1460,299.41,1541.1,170,Loreto,1,TECNICA
1,1,PROPIA,50,5452,72,12,30000,23676.62,3483.55,196,Lima,0,UNIVERSITARIA
1,57,ALQUILADA,21,4690,23,12,3250,774.5,21.41,160,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,32,4478,0,12,1800,0,0,181,Piura,2,UNIVERSITARIA
1,4,FAMILIAR,35,8313,0,12,670.17,0,3381.9,177,Piura,0,TECNICA
0,0,PROPIA,64,6121,94,12,2200,2584.41,0,261,Lima,1,SECUNDARIA
0,2,FAMILIAR,30,3779,8,12,4000,3995,3664.5,200,Callao,1,UNIVERSITARIA
1,0,FAMILIAR,57,7339,102,12,4380,5750,1255.51,233,Lima,2,UNIVERSITARIA
1,6,PROPIA,41,5847,0,12,1300,0,2072.56,197,La Libertad,0,TECNICA
1,2,FAMILIAR,58,10779,0,12,1600,3400,6332.89,200,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,50,6456,0,12,2100,4130.68,0,209,La Libertad,1,TECNICA
1,24,FAMILIAR,29,5574,18,4,5000,11193.59,1013.73,200,Lima,1,UNIVERSITARIA
1,0,FAMILIAR,22,3759,0,12,998.72,0,3713.16,164,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,42,3687,115,12,1800,0,12957.04,202,Cuzco,0,TECNICA
0,0,FAMILIAR,56,15952,72,12,11000,114584.07,2590.72,199,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,48,14401,17,12,850,2298.52,381.37,197,Lambayeque,0,SECUNDARIA
0,0,PROPIA,58,13730,59,12,8257,8866.16,2820.95,230,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,52,8647,0,5,700,800,4759.93,199,Lima,1,TECNICA
1,2,FAMILIAR,30,4417,0,12,1200,400,1349.77,175,Callao,0,TECNICA
1,2,FAMILIAR,43,4174,65,12,4900,2600,35156.84,205,Lima,1,UNIVERSITARIA
0,0,FAMILIAR,37,4264,21,0,2300,14704.68,0,193,Lima,0,TECNICA
1,0,PROPIA,40,6151,87,12,2100,5376.4,1165.88,230,Lima,4,TECNICA
1,2,FAMILIAR,57,9318,0,0,20000,202,8061.96,191,Lambayeque,0,TECNICA
1,0,FAMILIAR,23,3930,0,12,1200,0,4952.7,149,La Libertad,0,TECNICA
1,24,FAMILIAR,38,5087,85,12,2040,1403.3,1192.12,187,Lima,4,TECNICA
1,0,FAMILIAR,31,6456,0,4,5300,33022.22,57094.38,195,Callao,0,UNIVERSITARIA
1,0,FAMILIAR,38,4539,90,12,9000,27085.7,57094.38,202,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,28,4263,0,12,3811.97,32994.61,0,200,Lima,1,UNIVERSITARIA
1,9,FAMILIAR,53,8282,0,12,3500,0,957.89,215,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,27,3589,0,12,7230.88,0,22391.02,186,Arequipa,0,TECNICA
0,0,FAMILIAR,30,4270,2,12,2635.07,12668.01,10218.55,200,Arequipa,0,UNIVERSITARIA
1,0,FAMILIAR,36,7339,0,12,800,762.62,771.56,215,Callao,1,TECNICA
1,0,FAMILIAR,47,5725,8,12,814.46,0,1776.25,178,Lima,0,TECNICA
1,0,PROPIA,45,5756,12,12,4998.44,3365.96,2957.96,176,Ica,1,TECNICA
0,8,FAMILIAR,59,5240,51,12,2088.23,7500,1221.77,199,Lima,0,TECNICA
1,2,FAMILIAR,38,7127,37,12,3600,8813,9488.76,194,Callao,1,TECNICA
1,1,FAMILIAR,40,9743,74,12,2200,3703.53,1225.31,200,Callao,0,TECNICA
1,27,FAMILIAR,35,4995,15,12,3300,355.1,6178.08,221,Cajamarca,1,UNIVERSITARIA
1,0,FAMILIAR,27,3859,0,12,1149.58,0,1587.95,188,Ucayali,0,TECNICA
1,0,FAMILIAR,36,4570,42,5,4173,16978.73,0,197,Lima,0,UNIVERSITARIA
0,0,PROPIA,45,3656,21,12,4760,14120,37375.37,224,Arequipa,1,UNIVERSITARIA
1,0,FAMILIAR,27,6456,7,12,6600,10765.5,2142.08,190,Lima,0,TECNICA
1,0,FAMILIAR,31,4813,7,12,1200,1760,1736.56,178,Lima,0,UNIVERSITARIA
1,0,PROPIA,30,6609,0,12,2315,5126.99,0,237,Lima,2,UNIVERSITARIA
0,0,PROPIA,36,6182,47,12,3370,0,3009.97,221,Lima,0,UNIVERSITARIA
1,2,FAMILIAR,36,3779,0,12,1245.59,13088,2294.27,182,Lima,0,TECNICA
1,55,FAMILIAR,29,6456,35,12,2100,8367.09,0,192,Lima,2,TECNICA
1,25,FAMILIAR,29,4458,29,12,1133.36,700,43.07,171,Lima,2,UNIVERSITARIA
1,0,PROPIA,49,4356,36,12,10200,15125.25,557.43,252,La Libertad,1,UNIVERSITARIA
1,0,PROPIA,46,6425,55,6,30000,27877.14,6019.73,204,Lima,2,UNIVERSITARIA
1,0,FAMILIAR,28,3779,0,2,30000,1310,36585.55,192,Lima,0,TECNICA
0,0,FAMILIAR,23,4205,23,12,2100,1200,1925.85,190,Lima,0,UNIVERSITARIA
1,0,FAMILIAR,67,5725,108,12,9000,80550.43,0,238,Lima,0,UNIVERSITARIA
0,0,FAMILIAR,27,4964,40,12,3550,2680,0,208,Ica,0,UNIVERSITARIA
